,0,1
10434,RPSA,RPL4
10435,SLC7A7,CD74
10436,ZEB2,HLA-DPB1
10437,SAT1,FCGR3A
10438,LGALS3,CTSH
10439,CTSS,IFITM3
10440,CD86,SAT1
10441,CD68,DOK3
10442,MNDA,KYNU
10443,SERPINA1,CTSS
10444,RPL14,RPL35
10445,CTSZ,SECTM1
10446,CYBB,CD33
10447,CD68,ATP6V0B
10448,RAB31,FMNL2
10449,CTSS,GSTO1
10450,PILRA,FCGR3A
10451,SORT1,TYROBP
10452,MARCH1,LRRC25
10453,CEBPD,IFI30
10454,FCGR2A,ZEB2
10455,RPS14,RPL23A
10456,TMEM176B,SCPEP1
10457,MS4A4A,BST1
10458,TYROBP,HLA-DPB1
10459,MS4A6A,CTSH
10460,STOM,CCL5
10461,PLAUR,TBXAS1
10462,RPS19,RPL28
10463,LGALS3,LYZ
10464,NEAT1,NR4A1
10465,NPC2,RASSF4
10466,HLA-DPA1,RAC1
10467,RNF130,NPC2
10468,RPL11,RPL27
10469,RPL22,TPT1
10470,IGSF6,RAB31
10471,RPL12,RPS5
10472,ANXA2,MARCH1
10473,RPL34,RPLP0
10474,CXXC5,TYROBP
10475,FGL2,PLAUR
10476,RPL14,RPS7
10477,RPL7A,RPS3
10478,C1QA,SLC15A3
10479,RPS8,RPS13
10480,IFI30,GRINA
10481,RPL37,RPS15
10482,APLP2,CD14
10483,MS4A6A,HSBP1
10484,CPVL,PILRA
10485,LRP1,MARCH1
10486,CTSB,RBM47
10487,TLR2,RAB31
10488,PLXDC2,C5AR1
10489,CD68,GSTO1
10490,CD14,LGALS1
10491,RPL36,TPT1
10492,TMEM176B,PSAP
10493,IFNGR2,CSTA
10494,LGALS1,HMOX1
10495,RPS27,RPS15A
10496,RPL22,RPS10
10497,CTSH,ATP6V1B2
10498,RPL35,RPL27A
10499,RPS27,RPS3
10500,TIMP2,MILR1
10501,C1QA,ITGAX
10502,C1QA,HSPA6
10503,TUBA1B,ZYX
10504,RPSA,RPS23
10505,C1QA,NPL
10506,LRP1,CDA
10507,FTL,ARPC3
10508,HCK,LY86
10509,FTH1,SERP1
10510,RPS12,CD3E
10511,RAB32,MS4A6A
10512,METTL7A,FCGR3A
10513,MEF2C,NPC2
10514,MAFB,TMEM51
10515,PLBD1,MAFB
10516,RPL18A,RPS15A
10517,HLA-DMA,ATP6V1B2
10518,CD14,CLEC12A
10519,TIMP2,CEBPD
10520,RPS15,RPL36
10521,SERPINA1,PLSCR1
10522,RPL36,RPS10
10523,LGALS1,SAT1
10524,CD68,FGD4
10525,RPL6,RPL35
10526,RAB32,AIF1
10527,RPL27A,RPL12
10528,TYROBP,PLEK
10529,GNA15,P2RY1
10530,CD68,EMILIN2
10531,KYNU,HCK
10532,CYBB,SLC8A1
10533,RPS13,RPLP1
10534,RPS7,RPL23A
10535,RPS23,RPL37
10536,CLEC7A,CSTA
10537,RPL19,RPS15
10538,RPS13,RPS4X
10539,RPL27A,EEF1B2
10540,TNFRSF1B,TGFBI
10541,FTH1,S100A6
10542,RPL37A,RPS2
10543,RPL3,RPL26
10544,HLA-DRA,CSTA
10545,CCL5,SAMD3
10546,RPL32,RPL22
10547,HLA-DRA,SH2B3
10548,TIMP2,C5AR1
10549,HLA-DPB1,IFNGR2
10550,CD14,RBP7
10551,FTH1,CSTA
10552,CXCL16,SLC11A1
10553,HMOX1,SPI1
10554,SRGN,HLA-DPA1
10555,CD74,DAPK1
10556,IFITM1,RPS18
10557,PLEKHO2,CD68
10558,RPS4X,EEF2
10559,MGAT1,CEBPD
10560,ETS2,GRN
10561,RPL6,RPS7
10562,RPL3,RPS29
10563,NCF2,ARL11
10564,UBC,HLA-DPB1
10565,RPL28,RPS13
10566,GLUL,ARPC3
10567,PLAUR,DUSP1
10568,SLC7A7,PSAP
10569,TYMP,CPVL
10570,CTSS,CD74
10571,CCDC88A,CPVL
10572,RPL19,RPS12
10573,TYROBP,FCGR2B
10574,FTL,H2AFY
10575,PLBD1,FCER1G
10576,RPL24,RPL6
10577,C1QA,PLAUR
10578,CD68,ADAP2
10579,RPL38,RPL17
10580,CD68,SRGN
10581,PYGL,MPEG1
10582,C1QC,C1QA
10583,FCER1G,MAFB
10584,MS4A7,MS4A4A
10585,LY86,IFITM3
10586,HCST,HLA-C
10587,CTSH,MARCH1
10588,HLA-DRB5,HLA-DPB1
10589,TYROBP,LYN
10590,RPL18,TPT1
10591,MGAT1,C5AR1
10592,RPS27A,TOMM7
10593,RPL32,RPS15
10594,ANXA2,HCK
10595,ZEB2,C3AR1
10596,C5AR1,MGAT1
10597,RPS3,RPL41
10598,ZEB2,FTL
10599,C1QA,AIF1
10600,TPT1,RPL12
10601,LYZ,LAT2
10602,TYMP,OAZ1
10603,GRN,CD302
10604,SLC7A7,FMNL2
10605,LRP1,HCK
10606,NINJ1,NPC2
10607,TPT1,EEF1B2
10608,HLA-DRA,CYBB
10609,RPS8,RPL37
10610,RPS13,RPL4
10611,RPS3A,RPL10
10612,SLC8A1,HLA-DMA
10613,ALDH2,CTSH
10614,LILRB2,MPEG1
10615,ASAH1,MPEG1
10616,SRGN,TYROBP
10617,RPS29,RPS27
10618,FMNL2,FCGR3A
10619,RPL27A,RPS2
10620,RPS24,RPL28
10621,ZNF703,RAB31
10622,GAPDH,CD74
10623,LAG3,CST7
10624,AIF1,GLUL
10625,IL18,FCGR2A
10626,CD86,METRNL
10627,RPL32,RPS12
10628,RPS18,RPL23A
10629,ANXA2,PILRA
10630,RPS27,UBA52
10631,CSTA,CPVL
10632,CD74,NPC2
10633,S100A9,LYN
10634,ANXA2,CYBA
10635,S100A11,HCK
10636,MPEG1,PPT1
10637,SPI1,HMOX1
10638,CD63,FGL2
10639,ALDH2,LYZ
10640,SPI1,LY86
10641,AIF1,LRP1
10642,RPL37,TPT1
10643,FGD2,SERPINA1
10644,LRP1,PILRA
10645,RPL6,RPL37A
10646,LYN,METRNL
10647,ZNF385A,KCTD12
10648,HLA-DRB1,HLA-DMA
10649,IFI30,LMO2
10650,SECTM1,HLA-DMB
10651,IGSF6,CTSS
10652,HLA-DRB1,B2M
10653,HLA-DMA,CEBPD
10654,SLC11A1,LILRA5
10655,RPL18,RPSA
10656,MCTP1,C1QB
10657,RPL3,RPS14
10658,CXCL16,ANXA5
10659,FCER1G,TGFBI
10660,CYBB,TNFSF13
10661,CD302,C1QB
10662,ATF3,GLUL
10663,AIF1,RAB31
10664,SKAP2,TYROBP
10665,RPS7,RPL14
10666,RPL12,RPS3
10667,SIRPA,PILRA
10668,RGS18,FCER1G
10669,RPS11,RPL28
10670,RPS5,RPL27
10671,CD93,CYBB
10672,SYK,MARCH1
10673,IFI30,FCGR1A
10674,RPL26,RPL36
10675,C3AR1,SLC7A7
10676,RPS23,RPL26
10677,FTH1,CD151
10678,CTSS,SCPEP1
10679,ATP6V0B,HLA-DPA1
10680,KCTD12,CYBB
10681,MS4A7,ANXA5
10682,XCL1,KLRD1
10683,HNMT,HLA-DPB1
10684,LRRC25,TIMP2
10685,C1QA,SECTM1
10686,VMO1,FGL2
10687,TLR2,CTSS
10688,RPL5,RPL27
10689,S100A11,PILRA
10690,FBP1,CTSD
10691,RPS29,RPS28
10692,C3AR1,UNC93B1
10693,MGLL,IFI30
10694,RTN3,S100A11
10695,CD68,LILRB3
10696,SLC31A2,CYBB
10697,HLA-DMA,C5AR1
10698,STOM,CD63
10699,HLA-DMA,HLA-DQB1
10700,RPS23,RPS29
10701,TGFBI,ETS2
10702,RPS18,RPL18A
10703,CD68,MPEG1
10704,ALDH2,FCGRT
10705,RPL29,RPS2
10706,RPS12,RPL34
10707,TPT1,RPS2
10708,SLC8A1,GLUL
10709,RPS3,TPT1
10710,DNM1,FAM149B1
10711,SAT1,CCDC88A
10712,PSAP,MS4A7
10713,RPL23A,RPL27A
10714,GZMA,CCL5
10715,EEF1B2,RPL36
10716,CTSC,LGALS3
10717,RPL28,RPL37
10718,CD302,RNF130
10719,FTH1,LILRB4
10720,RPS6,RPS7
10721,RPS25,RPL10A
10722,ALDH3B1,SPI1
10723,CSTA,CFD
10724,RPL34,RPS27A
10725,MS4A7,MFSD1
10726,APOC1,BASP1
10727,CTSS,PSAP
10728,RPL14,RPL23A
10729,RPS27A,RPL22
10730,CTSH,HCK
10731,SIPA1L1,FTH1
10732,RPS16,RPS23
10733,RPL37,RPSA
10734,CST3,RAB32
10735,GRINA,CTSS
10736,SLC8A1,LRP1
10737,CEBPD,LST1
10738,SYK,CEBPD
10739,HCK,CD63
10740,CTSD,CTSL
10741,RPS19,RPL12
10742,LY86,CD74
10743,MS4A6A,IFITM3
10744,KIAA0930,NCF2
10745,RPS13,RPL36
10746,LYZ,ANXA2
10747,RPS15,RPS24
10748,RPS3,RPS10
10749,TIMP1,HLA-DPB1
10750,RPS19,EEF1B2
10751,ATP6V0B,TYROBP
10752,CTSZ,MFSD1
10753,RPS3A,RPS15A
10754,MS4A7,CXCL16
10755,CPVL,CMTM6
10756,VMO1,SPI1
10757,DUSP6,PLXDC2
10758,RPS12,LDHB
10759,ARPC3,SRGN
10760,CTSH,S100A11
10761,TMEM176B,HLA-DRA
10762,CTSH,PILRA
10763,RPL35A,RPL10A
10764,RPS8,RPL26
10765,HLA-DPB1,SERPINA1
10766,ITGAX,MS4A7
10767,TMEM176B,C1QA
10768,RPS29,RPLP2
10769,SNX10,C1QA
10770,CTSH,TLR2
10771,CST3,CTNND1
10772,TGFBI,HLA-DPA1
10773,CD68,PSAP
10774,MAFB,ANXA2
10775,RPS18,RPL14
10776,CD68,CD86
10777,TGFBI,GNB4
10778,DOK3,NPC2
10779,MARCH1,TIMP2
10780,HLA-DMA,PILRA
10781,CTSZ,CXCL16
10782,RPS27A,LTB
10783,RPL14,RPL18A
10784,RPLP0,RPS13
10785,CD3E,RPL10A
10786,RPSA,PTPRCAP
10787,RPL26,RPL8
10788,LST1,SERPINA1
10789,LYZ,TNFSF13B
10790,RPL34,CD48
10791,RPS4X,RPLP0
10792,RBM47,CD68
10793,APLP2,CFD
10794,PILRA,PLAUR
10795,RPL36,RPL31
10796,RPS14,RPL18
10797,CXCL16,TIMP1
10798,PILRA,MS4A6A
10799,RAB31,CTSL
10800,CTNND1,CD74
10801,CD79A,FCRLA
10802,S100A9,RNF130
10803,DUSP1,CD68
10804,C3AR1,LST1
10805,MS4A7,TIMP1
10806,RPL26,RPS25
10807,RPS6,RPL37A
10808,EMILIN2,CTSH
10809,RPS27A,RPS12
10810,PILRA,AIF1
10811,TNFSF13B,CD68
10812,SERPINA1,FCGR3A
10813,S100A4,S100A6
10814,CD68,FMNL2
10815,TYROBP,SNX10
10816,RAC1,SPI1
10817,RPL35,RPL36
10818,IL2RB,CD7
10819,MEF2C,MARCH1
10820,CST3,NCF2
10821,CTSB,GLUL
10822,JDP2,CYBB
10823,THEMIS2,TIMP2
10824,SECTM1,CTSH
10825,RNF130,CEBPD
10826,RPS12,NACA
10827,SOD2,FCGR2A
10828,RPS14,RPS16
10829,FOS,DUSP1
10830,CSF2RA,DMXL2
10831,OAZ1,RHOA
10832,GRN,TYMP
10833,SH2B3,HLA-DRA
10834,RAB31,VCAN
10835,TYROBP,SORT1
10836,CYBB,CTSZ
10837,CTSZ,TIMP1
10838,EMILIN2,LYZ
10839,HLA-DMB,PLAUR
10840,VCAN,NCF2
10841,LAP3,FTL
10842,LYN,HLA-DPB1
10843,SPI1,PAK1
10844,RPS2,RPS11
10845,CPVL,SLC8A1
10846,SLC7A7,HLA-DRA
10847,MS4A6A,ADAP2
10848,AIF1,CD14
10849,PHC2,MS4A7
10850,CD36,RAB31
10851,SYK,PILRA
10852,SLC7A7,C1QA
10853,FAM20A,CYBB
10854,RPL32,RPSA
10855,FOSB,CXCL8
10856,SECTM1,LYZ
10857,ALOX5,FCER1G
10858,TYROBP,HLA-DMB
10859,S100A10,LGALS1
10860,RPL28,RPL26
10861,HNMT,C3AR1
10862,CTSB,RAB31
10863,HLA-DMB,AIF1
10864,HLA-DPA1,PLBD1
10865,CD74,IFI30
10866,CD7,RPLP1
10867,LGALS3,CD74
10868,PGK1,CD63
10869,HLA-DPA1,VMO1
10870,MS4A7,LGALS3
10871,ALOX5,TGFBI
10872,MPEG1,NPC2
10873,RPL37A,RPL35
10874,FBP1,SERPINA1
10875,ZEB2,TMEM176B
10876,CD8A,HLA-B
10877,RPSA,RPL28
10878,BST1,FCER1G
10879,RPL6,RPL18A
10880,SPI1,CD63
10881,MS4A7,VCAN
10882,RAB31,MYOF
10883,LPCAT2,PLXDC2
10884,SERPINA1,LILRA6
10885,LY86,PSAP
10886,MS4A6A,CD74
10887,GNAI2,CLEC7A
10888,CSF2RA,DAPK1
10889,SOD2,HLA-DPA1
10890,RPS7,RPL18
10891,TIMP1,LYN
10892,CD14,SERPINA1
10893,GSTP1,CD74
10894,TYROBP,TMEM176B
10895,RPL18,RPL13
10896,S100A8,TGFBI
10897,CLIC1,CD74
10898,RPS11,RPS21
10899,PLAUR,GSTO1
10900,RPL26,RPS24
10901,LACTB,IFI30
10902,HCK,CYBB
10903,SH2D1A,FYN
10904,MARCH1,CLEC7A
10905,RPLP2,RPS27
10906,RPS27A,CD3E
10907,RNF130,HCK
10908,RPS12,RPL35A
10909,RPL13,RPS27
10910,LPCAT2,DOK3
10911,IRF8,HLA-DRB1
10912,TGFBI,FOS
10913,CST3,HLA-DPB1
10914,HLA-DPA1,ETS2
10915,GRN,CST3
10916,RPL37A,RPS7
10917,RPS24,RPL12
10918,ANXA2,PRDX1
10919,IFI30,TREM1
10920,HLA-DPA1,FCGR2A
10921,RPS7,RPS16
10922,LYN,PLEK
10923,NPC2,GNAI2
10924,CLEC7A,CTSS
10925,IFITM3,CTSS
10926,DAPK1,TYROBP
10927,RPSA,CD7
10928,CD300C,LILRA6
10929,PLXNB2,HLA-DRB1
10930,CXCL16,HLA-DRB1
10931,PLAUR,FGD4
10932,RNF130,S100A11
10933,CD68,JDP2
10934,HLA-DMB,SECTM1
10935,UBA52,RPS27
10936,ASAH1,ANXA5
10937,RNF130,PILRA
10938,PSAP,C1QB
10939,MS4A7,HLA-DRB1
10940,FGD4,FCER1G
10941,SNX10,IFI30
10942,RPL6,RPL14
10943,RPL35,RPS25
10944,IFI30,ATOX1
10945,HLA-DMA,SKAP2
10946,RPL4,RPL27A
10947,CD86,SOD2
10948,HLA-DRB1,CD14
10949,C1QA,ANXA5
10950,RPL37,RPL13
10951,RPL34,RPL6
10952,RPL30,RPS6
10953,SOD2,TYROBP
10954,GRN,SYK
10955,TYMP,FGL2
10956,RPS13,RPS24
10957,RPL38,RPS23
10958,CCDC88A,FGL2
10959,CTSZ,HLA-DRB1
10960,CD68,PTAFR
10961,GNB4,NPC2
10962,MS4A7,GNS
10963,RPL19,NACA
10964,RPS25,RPL30
10965,HLA-DPA1,GNB4
10966,MAFB,ARHGEF10L
10967,RPS11,RPL32
10968,MAFB,RBM47
10969,CST3,PLEK
10970,FCER1G,IGSF6
10971,CTSS,HLA-DRA
10972,RPS18,RPL18
10973,PLAUR,SRGN
10974,ITGAX,C1QB
10975,MNDA,CD302
10976,CD86,FTL
10977,NKG7,CCL5
10978,ANXA2,SLC8A1
10979,CSF3R,FCGR2A
10980,TNFAIP2,SERPINA1
10981,EEF1A1,RPL4
10982,MEF2C,TLR2
10983,FCGR1A,CST3
10984,CAP1,CYBA
10985,RPL27,RPL38
10986,FCGR2A,ITGAX
10987,FGL2,MEF2C
10988,TGFBI,LILRB1
10989,FMNL2,AIF1
10990,CD302,LYZ
10991,FCGR3A,TYMP
10992,LILRB2,CXCL16
10993,CXCL16,HMOX1
10994,LRP1,SLC8A1
10995,RPS3,RPL31
10996,TYROBP,CTSH
10997,HSPA1A,CD68
10998,IFITM3,PLSCR1
10999,RPL19,RPL13
11000,RPS15A,RPS4Y1
11001,LYN,FTL
11002,CEBPD,MS4A7
11003,MAFB,IQGAP1
11004,RPL36,RPS19
11005,MFSD1,CTSZ
11006,CALR,SRGN
11007,RPS29,RPLP0
11008,RPL35A,RPL30
11009,IL2RB,CST7
11010,ADGRE2,LYZ
11011,RPL23A,RPL36
11012,SIRPA,SLC8A1
11013,C1QA,CXCL16
11014,IFI30,ITGAX
11015,TYMP,SPI1
11016,HLA-DRA,GRINA
11017,LILRB3,FCGR3A
11018,RASSF4,FCGR2A
11019,CST7,RUNX3
11020,CSTA,FGL2
11021,OAZ1,ANXA2
11022,RPS4X,RPS27A
11023,SLC16A3,TUBA1B
11024,RPL35,RPS24
11025,CST3,FCGR2B
11026,SPI1,CYBB
11027,HLA-DPB1,CLEC4A
11028,LYZ,SHTN1
11029,CXCL16,SAT1
11030,FTL,HLA-DMA
11031,TMEM176A,LGALS1
11032,RPS12,RPL29
11033,METRNL,CST3
11034,IGSF6,FCGR3A
11035,PILRA,SLC11A1
11036,CD3E,RPL30
11037,DUSP6,MPEG1
11038,HNMT,SNX10
11039,CST3,LYN
11040,HLA-DPA1,TYROBP
11041,HLA-DMA,CMTM6
11042,CTSZ,HMOX1
11043,HLA-DPB1,C5AR1
11044,RPL11,TPT1
11045,RPL27,RPS14
11046,FCGR3A,DAB2
11047,MS4A7,SAT1
11048,LRRC25,FCER1G
11049,CD63,MAFB
11050,CD302,FCGRT
11051,TOMM7,RPS3
11052,SERPING1,C1QB
11053,TNFSF13,HLA-DMA
11054,NINJ1,HCK
11055,VIM,ITGB1
11056,LST1,CLEC4A
11057,DMXL2,TYROBP
11058,RPLP2,RPL7A
11059,ALDOA,VIM
11060,RPL13,RPL7A
11061,RPL29,RPS7
11062,S100A9,CTSH
11063,LRRC25,TGFBI
11064,CTNNA1,TMEM176A
11065,RPL13,EEF2
11066,RPS8,RPL27
11067,TPT1,RPS7
11068,CD93,ZEB2
11069,RPL32,RPL13
11070,RPS15,RPS21
11071,KCTD12,ZEB2
11072,RPS11,RPL19
11073,HLA-DPB1,CTSC
11074,DOK3,MARCH1
11075,RPL10,RPL38
11076,MARCH1,MAFB
11077,FCGR3A,CST3
11078,FCGRT,NCF2
11079,RPL27A,RPL37A
11080,CPVL,SLC31A2
11081,LGALS1,FTL
11082,RPS27A,RPL34
11083,PSAP,HLA-DMB
11084,CFD,RAB32
11085,RASSF4,HLA-DPA1
11086,CNRIP1,APOC1
11087,RPL10A,RPS15
11088,C3AR1,MS4A7
11089,S100A9,LYZ
11090,RPS16,RPL28
11091,PLXDC2,PLBD1
11092,TMEM176B,SLC7A7
11093,VCAN,FTL
11094,PLAUR,LILRB3
11095,FTL,CD302
11096,PLEK,CCR1
11097,RPS10,RPL38
11098,ZEB2,GSN
11099,LGALS3,TUBA1B
11100,IFI30,PLAUR
11101,CYBB,SCIMP
11102,CYBB,LILRB2
11103,IFI30,MS4A6A
11104,CTSH,SLC8A1
11105,GRN,OAZ1
11106,DUSP6,CD86
11107,SMPDL3A,SLC11A1
11108,LILRB2,LGALS3
11109,RPL11,RPSA
11110,RPS12,RPL10
11111,HNMT,TMEM176B
11112,CSF3R,TYROBP
11113,CTSS,CEBPB
11114,C1orf162,CST3
11115,ADAP2,EMILIN2
11116,IFI30,AIF1
11117,SERPINA1,TIMP2
11118,PPBP,NRGN
11119,LILRB2,VCAN
11120,GNAI2,FCER1G
11121,RPS15A,RPS9
11122,MTSS1,CST3
11123,RPL23A,RPL8
11124,ALDH1A1,MGLL
11125,PLXDC2,ETS2
11126,RPS27A,LDHB
11127,CLEC4A,C1QA
11128,S100A9,FCGRT
11129,CD74,LST1
11130,RPL7A,RPS27
11131,LY86,HLA-DRA
11132,MARCH1,FCER1G
11133,LY86,C1QA
11134,SLC8A1,CPVL
11135,RPS21,RPL38
11136,FCER1G,ARHGEF10L
11137,RPL37A,RPL23A
11138,RPS10,RPS14
11139,PLSCR1,CYBB
11140,RPL23A,RPS25
11141,RPL29,RPL37A
11142,MAFB,LRRK2
11143,SRGN,MGAT1
11144,RASSF4,TYROBP
11145,RPL28,RPL27
11146,GRN,CTSC
11147,TTYH3,HLA-DPA1
11148,RPLP1,RPS3A
11149,TPT1,RPL37A
11150,MARCH1,TGFBI
11151,SERPINA1,PLAUR
11152,DUSP1,IER5
11153,RPL30,RPL17
11154,FCGRT,HLA-DPB1
11155,ACTB,SH3BGRL3
11156,FCGR1A,CPVL
11157,APOE,BASP1
11158,MPEG1,MARCH1
11159,RPL24,RPS3
11160,CD14,C5AR1
11161,PLAUR,PSAP
11162,CD68,CTSL
11163,CMTM6,CTSC
11164,MS4A4A,FTL
11165,PLAUR,CD86
11166,RPSA,RPL32
11167,CCDC88A,CLEC7A
11168,CTSB,CSTB
11169,CFD,NCF2
11170,CSF2RA,IFI30
11171,HLA-E,HLA-C
11172,C5AR1,CST3
11173,HLA-DRB1,CPVL
11174,THEMIS2,FCER1G
11175,CD3D,LDHB
11176,LYZ,ANPEP
11177,RPS14,RPS10
11178,LILRB2,HLA-DRB1
11179,ZFAND5,IFI30
11180,ASAH1,HLA-DRB1
11181,SYK,SLC8A1
11182,ETS2,NPC2
11183,PLEK,TYMP
11184,PABPC1,RPL32
11185,CST3,RNF130
11186,NPC2,MARCH1
11187,APLP2,TIMP2
11188,RPS21,RPS14
11189,LYZ,HLA-DMA
11190,LTB,RPS14
11191,IL7R,RPS21
11192,HLA-DMB,ANXA5
11193,NCF2,FCGR2A
11194,CYBB,CD68
11195,CYBB,GRN
11196,RPS25,RPL3
11197,CD3E,IFITM1
11198,CD68,VCAN
11199,GRN,APLP2
11200,GAPDH,FTH1
11201,ZEB2,PLXDC2
11202,FCGR3A,EPB41L3
11203,MNDA,TYMP
11204,CD300C,PLAUR
11205,PLXDC2,HLA-DPA1
11206,RPS15,RPS18
11207,RPL3,RPL22
11208,CTNND1,HLA-DRA
11209,RPL37A,RPL18A
11210,C1QA,HLA-DRB1
11211,CTNNA1,GRN
11212,YWHAE,CD74
11213,PLXDC2,GNB4
11214,RAB31,RAB32
11215,FAU,RPS25
11216,RAB32,HMOX1
11217,CD68,SLC43A3
11218,RPL10,RPS3A
11219,HLA-DRA,FCGR1A
11220,MAFB,ANPEP
11221,RPL26,RPS21
11222,B2M,HLA-B
11223,NAMPT,SRGN
11224,CD86,TBXAS1
11225,TTYH3,TYROBP
11226,CXCL16,CD63
11227,CTSS,LAP3
11228,RPS3,RPS19
11229,RPL23A,FAU
11230,C5AR1,SYK
11231,LPCAT2,CD86
11232,CTSD,NCF2
11233,IL32,GIMAP7
11234,HNMT,CTSH
11235,CD33,ITGAX
11236,LILRB1,MPEG1
11237,RPS12,RPS15A
11238,CTSH,TNFSF13
11239,FCGRT,PLEK
11240,RPS10,RPS3A
11241,HLA-DPA1,PLXNB2
11242,RPL35A,RPL3
11243,RPS12,RPS3
11244,C1QA,GNS
11245,HLA-DPB1,RAC1
11246,ADM,CST3
11247,RPS15,RPL19
11248,MS4A7,METRNL
11249,GRN,FBP1
11250,RPLP1,RPL9
11251,RPS5,TPT1
11252,HLA-DRB1,CFD
11253,RPL3,RPS15
11254,EEF1B2,RPS21
11255,HLA-DMA,TNFSF13
11256,CFD,HLA-DPB1
11257,CST3,SNX10
11258,RPS29,RPS27A
11259,DSE,NCF2
11260,RPS4X,RPL6
11261,FCER1G,LAIR1
11262,CD3E,RPL3
11263,CTSZ,CD63
11264,CEBPB,AIF1
11265,RPL5,TPT1
11266,LGALS3,HLA-DRA
11267,PSAP,LYZ
11268,FCGR3A,PLOD1
11269,PLEK,CST3
11270,TIMP2,GNB4
11271,NKG7,GNLY
11272,CD74,LPCAT2
11273,LGALS3,C1QA
11274,PLXDC2,TYROBP
11275,LYN,TMEM176B
11276,RPS27A,RPL35A
11277,IFITM2,B2M
11278,MNDA,CST3
11279,RPL37A,RPL14
11280,CTSC,HLA-DPB1
11281,LYZ,GLUL
11282,LAT,IL32
11283,SH3RF1,SLC8A1
11284,RPLP2,RPLP0
11285,RPS19,RPL37A
11286,APOC1,RAB13
11287,IL7R,RPL32
11288,RPS13,RPS21
11289,ANXA2,CTSZ
11290,RPL13,RPLP0
11291,MS4A6A,HLA-DRA
11292,RPS21,RPS3A
11293,RPS5,RPS10
11294,C1QA,HMOX1
11295,LTB,RPS3A
11296,HCK,ZEB2
11297,C1QA,LY86
11298,ADAP2,MPEG1
11299,TYROBP,IFITM3
11300,IFNGR1,TYROBP
11301,NPC2,LY96
11302,CLEC7A,FCGR3A
11303,IFITM3,FCGR3A
11304,PRF1,NKG7
11305,SLC8A1,LRRC25
11306,GSTP1,HLA-DRA
11307,HLA-DPA1,CTNNA1
11308,RPL3,RPS12
11309,GLUL,SMPDL3A
11310,HCK,GRINA
11311,LYZ,LRP1
11312,CST3,HLA-DMB
11313,LILRB2,SAT1
11314,TIMP1,CTSH
11315,RPL5,RPS10
11316,TYROBP,GSTO1
11317,SAT1,MEF2C
11318,GLUL,CSF3R
11319,FCGRT,LYN
11320,RAB31,NCF2
11321,LYZ,CAMK1
11322,IGSF6,NPL
11323,HLA-DPA1,KYNU
11324,C5AR1,EPB41L3
11325,MAFB,GLUL
11326,XCL2,XCL1
11327,RPL10,RPL9
11328,CLEC4A,IFI30
11329,FCGR1A,LRRC25
11330,APLP2,CLEC7A
11331,FTL,TYMP
11332,HLA-DRA,HLA-DQA1
11333,CTSS,SLC7A7
11334,PSAP,FCGRT
11335,C1QA,SAT1
11336,RGS2,DUSP1
11337,HLA-DQA1,HLA-DPB1
11338,CD33,MS4A6A
11339,RPL38,RPL28
11340,NPC2,HCK
11341,MNDA,SYK
11342,MAFB,LRP1
11343,RPS27,RPL7A
11344,FCER1G,CSTA
11345,RPL10A,RPSA
11346,RPL12,RPS27
11347,HLA-DRB1,LRRC25
11348,TNFSF13B,IFNGR2
11349,IL7R,RPS18
11350,MPEG1,PILRA
11351,TIMP2,TYROBP
11352,CST3,TMEM176B
11353,F2R,GZMK
11354,MPEG1,TLR2
11355,HLA-DPA1,H2AFY
11356,MAFB,RAB31
11357,CD8A,GZMK
11358,DSE,HLA-DPB1
11359,RPL18A,RPL7A
11360,RPL4,RPS28
11361,RPS15,RPL11
11362,HLA-DRA,NINJ1
11363,IFI30,SLC11A1
11364,NPL,IGSF6
11365,TYMP,MAFB
11366,RPL26,RPS18
11367,FTL,SERF2
11368,SLC16A3,FTH1
11369,RPL35,RPS21
11370,CTSC,PLEK
11371,NPC2,S100A11
11372,CCL5,SRGN
11373,FGL2,PAK1
11374,NPC2,PILRA
11375,RPS16,RPL12
11376,RPLP0,RPL27
11377,GAPDH,S100A10
11378,ITGAX,FCGRT
11379,RPS13,RPL32
11380,NPC2,TLR2
11381,RPL30,RPLP1
11382,LILRB3,PLAUR
11383,CD93,GSN
11384,TBXAS1,PLXDC2
11385,CSTA,C1orf162
11386,RPL30,RPS4X
11387,RPS16,EEF1B2
11388,IL7R,RPL19
11389,MGAT1,TYROBP
11390,LTB,RPL9
11391,MFSD1,CD68
11392,RAB31,HLA-DPB1
11393,MFSD1,GRN
11394,IGSF6,PLAUR
11395,LDHB,SELL
11396,CTSZ,MRAS
11397,RPS12,UBA52
11398,RPS23,RPS15
11399,IRF8,HLA-DPB1
11400,CXCL16,CYBB
11401,FTL,CST3
11402,RPL4,RPS25
11403,RPL19,RPS15A
11404,AP1S2,TYROBP
11405,EEF1B2,RPS18
11406,BASP1,APOC1
11407,PFN1,TMSB4X
11408,PHC2,LYZ
11409,RPL26,RPL19
11410,RPL13A,RPSA
11411,ARPC5,CD63
11412,LYZ,CSF3R
11413,LAG3,PRF1
11414,TNFSF13,CST3
11415,ANXA2,GAPDH
11416,CLEC12A,IL18
11417,TLR2,PLAUR
11418,TLR2,MS4A6A
11419,ZEB2,CD74
11420,C1QA,ACSL1
11421,RPS15A,RPS29
11422,CEBPD,S100A9
11423,CD74,HSPA1A
11424,CTSC,LYN
11425,SKAP2,HLA-DMA
