,0,1
33263,NEK2,PLK1
33264,LILRB2,PRAM1
33265,EEF2,RPL22
33266,MS4A6A,LYZ
33267,ASPM,DEK
33268,RACGAP1,TK1
33269,CD74,BLK
33270,HCK,TNFSF13B
33271,ASF1B,MCM2
33272,RPS4X,RPS14
33273,PABPC1,RPS28
33274,RPL11,RPL27
33275,GGH,TUBB4B
33276,GAPDH,COX6B1
33277,PLBD1,PLXDC2
33278,KIF4A,SAPCD2
33279,ALDH2,FCGR1A
33280,HCST,APOBEC3G
33281,RPL17,RPS16
33282,RPL10A,RPL37
33283,CCNA2,PKMYT1
33284,CD79B,EAF2
33285,CENPF,NEK2
33286,HLA-DPB1,FAM49A
33287,DSCC1,CDCA5
33288,RRM2,WDR76
33289,RPL23,RPL24
33290,LRRC25,RNF144B
33291,RPL5,RPL4
33292,IGSF6,SLC8A1
33293,SLC43A2,SLC11A1
33294,RPL23A,UBA52
33295,RPL35A,RPL5
33296,RPS28,RPL35
33297,CENPF,DHFR
33298,KMO,BCL11A
33299,GSTP1,S100A11
33300,TGFBI,MNDA
33301,FGD2,SYNGR2
33302,KIF22,TPX2
33303,ZWINT,CENPM
33304,CD302,CFD
33305,RPL37,RPSA
33306,CENPN,CDCA5
33307,RPSA,RPS28
33308,AURKB,ORC6
33309,CKS1B,TPX2
33310,GTSE1,CIT
33311,CPVL,CD33
33312,HJURP,SPC25
33313,GAPDH,KDELR2
33314,NCAPG,MTFR2
33315,ICOS,IL32
33316,PLK1,KIF18A
33317,RGS2,HSPA1A
33318,KIF22,KIF2C
33319,CXCL16,CST3
33320,FKBP1A,COX8A
33321,ACTG1,TUBB
33322,DEPDC1B,ASF1B
33323,RPL19,RPL12
33324,TUBA1B,MAD2L1
33325,HMMR,SKA3
33326,FANCI,CDCA3
33327,RPL36,RPL4
33328,HJURP,EZH2
33329,RPL15,RPS15
33330,CKS1B,KIF2C
33331,SLC1A3,MS4A4A
33332,BTK,CD74
33333,SAPCD2,GTSE1
33334,RPS15A,RPS24
33335,PRAM1,SERPINA1
33336,KIF20A,KNSTRN
33337,ST14,BCL11A
33338,LGALS2,PAK1
33339,MTFR2,BIRC5
33340,NEK2,CENPF
33341,HIST1H4C,MND1
33342,RPL9,RPL15
33343,SIT1,RGS1
33344,PBK,H2AFX
33345,TYROBP,MS4A7
33346,ATAD2,MKI67
33347,TK1,FBXO5
33348,PSMB9,CST7
33349,ANXA2,LGALS3
33350,RPS15A,FAU
33351,TMSB4X,ARPC2
33352,LILRA5,ETS2
33353,MAD2L1,TTK
33354,KIF15,H2AFZ
33355,CHEK1,MKI67
33356,LILRA6,TNFSF13
33357,ATF3,HSPA1A
33358,TROAP,DEPDC1
33359,FCER1G,NCAM1
33360,CDCA8,TTK
33361,SPI1,LST1
33362,IL2RB,B2M
33363,ANXA2,DYNLL1
33364,NUSAP1,ANP32E
33365,MAFB,LRRC25
33366,SYNGR2,FAM129C
33367,RPL22,RPS3A
33368,BANK1,HLA-DQA1
33369,ASF1B,APOBEC3B
33370,HLA-C,AKNA
33371,MCM4,FEN1
33372,TOP2A,CDCA4
33373,CLSPN,CDCA7
33374,RPS29,RPL27
33375,HJURP,ANLN
33376,FOXP3,IKZF4
33377,DIAPH3,ESCO2
33378,RPL19,RPL9
33379,HLA-DQB1,TCL1A
33380,PFN1,PTPRCAP
33381,RPS14,RPL23A
33382,RPS3,RPS7
33383,HLA-DQB1,AFF3
33384,FAM129C,FCRL1
33385,HMGA1,VIM
33386,CORO1A,ACTR3
33387,IRF8,MEF2C
33388,IMPDH2,RPLP0
33389,PKMYT1,MAD2L1
33390,NUSAP1,UBE2S
33391,TCL1A,HLA-DPA1
33392,EAF2,TNFRSF17
33393,GZMK,ARAP2
33394,RPL31,RPL26
33395,ZWINT,DHFR
33396,RPL9,PABPC1
33397,KIFC1,CKS1B
33398,CDCA8,DTYMK
33399,MITF,MPDZ
33400,CSF3R,PILRA
33401,BUB1B,CKS1B
33402,TMEM176A,PLBD1
33403,CD86,CSTA
33404,TYMS,CCNF
33405,PBK,HMGN2
33406,KIF2C,SKA3
33407,EXO1,CDC6
33408,SIRPG,CD27
33409,MAD2L1,PTTG1
33410,RPA3,ESCO2
33411,MTFR2,KIFC1
33412,TK1,ZWINT
33413,ANLN,DIAPH3
33414,ALOX5,SYK
33415,RPL22,RPL37A
33416,ENO1,COX5A
33417,SPC24,CDCA5
33418,S100A4,CORO1A
33419,RPL31,TOMM7
33420,HLA-DMB,CIITA
33421,CDK1,ANLN
33422,RPS27A,SELL
33423,PILRA,CD33
33424,ALDH1A1,NUPR1
33425,CCL5,PFN1
33426,LILRB4,SLC8A1
33427,DIAPH3,ASPM
33428,ANLN,ARHGAP11A
33429,UBE2C,PSRC1
33430,RPL27A,RPS29
33431,SPAG5,AURKA
33432,RNF213,APOBEC3G
33433,TTK,CDCA8
33434,GNG5,TPI1
33435,PRF1,WIPF1
33436,LMNB1,AURKB
33437,FEN1,ANLN
33438,RPL26,RPL29
33439,TNFSF13B,RNF144B
33440,AIF1,TMEM51
33441,IGSF6,PLAUR
33442,FGR,SLC11A1
33443,CD37,HLA-DPB1
33444,PRF1,EVL
33445,RPL41,RPL38
33446,CKS2,TUBA1B
33447,KIF4A,CEP55
33448,CDCA5,RRM2
33449,TCL1A,BANK1
33450,KIF18B,CDCA8
33451,PLK1,KPNA2
33452,ZAP70,PTPRCAP
33453,CDCA5,CHEK1
33454,AURKA,BUB1B
33455,SPI1,CPVL
33456,RPL5,TPT1
33457,RPL37,RPS23
33458,UBA52,RPL13A
33459,RPL12,RPS16
33460,LILRB3,FGL2
33461,LAMTOR1,S100A11
33462,EXO1,RRM2
33463,SHCBP1,TUBB
33464,TACC3,CDK1
33465,UBE2T,ARHGAP11A
33466,CKAP2,HJURP
33467,TOP2A,DEPDC1B
33468,ESCO2,PRC1
33469,CDCA4,TK1
33470,SMC4,POLQ
33471,YWHAE,PKM
33472,S100A8,PILRA
33473,RPS23,RPLP2
33474,CDCA5,MELK
33475,RPS5,RPL37
33476,UBE2L6,TAP1
33477,IL2RB,WIPF1
33478,E2F7,ZWINT
33479,TUBB,CCNA2
33480,LILRA5,LILRB2
33481,RPS28,RPS27
33482,LRRC26,LAMP5
33483,PRF1,APOBEC3G
33484,CXCL16,CXCL9
33485,ACTB,CD247
33486,RPL36,TPT1
33487,TTK,KIF23
33488,IFI30,CLEC12A
33489,CCL5,PTPN22
33490,HMMR,NUSAP1
33491,GINS2,DTL
33492,RPS7,RPL12
33493,RRM2,NDC80
33494,PSMC3IP,TK1
33495,SKA3,SPAG5
33496,RPL27,RPL31
33497,LRRC25,LST1
33498,RPL9,ZFAS1
33499,HLA-DRA,BCL11A
33500,IFI30,CXCL16
33501,TOP2A,CDCA8
33502,RPLP2,EEF1D
33503,CDCA3,ASF1B
33504,RPS10,RPL13
33505,EEF1A1,TCF7
33506,GZMB,MSN
33507,RPS11,RPS19
33508,HLA-DQA2,HLA-DQA1
33509,KIFC1,DTYMK
33510,CLSPN,CEP55
33511,GSN,CST3
33512,PILRA,DMXL2
33513,LST1,CSF3R
33514,HCK,CSF2RA
33515,RPL37A,RPS2
33516,PILRA,TNFSF13B
33517,RPL32,RPS3
33518,RPL4,RPL32
33519,RPS25,UBA52
33520,RPS12,TCF7
33521,MATK,S1PR5
33522,RPL23,RPS21
33523,RPL35,RPL22
33524,MCM10,SHCBP1
33525,PLXDC2,FES
33526,CDC25C,DLGAP5
33527,ZFAS1,RPL4
33528,RACGAP1,ASF1B
33529,SLC11A1,PLXDC2
33530,EXO1,MCM2
33531,ANPEP,NCF2
33532,CCNB1,TOP2A
33533,RPL32,CCR7
33534,CKAP2L,HMGB2
33535,LGALS1,CD63
33536,KIF11,GGH
33537,TK1,SMC2
33538,MND1,CDCA8
33539,DENND2D,PRF1
33540,RPS15A,RPL27
33541,UBC,HLA-B
33542,SIT1,CRIP1
33543,TOP2A,FAM72D
33544,HMGB1,AURKB
33545,H2AFX,PBK
33546,CST3,SERPING1
33547,ARPC1B,TUBB
33548,MXD3,NUSAP1
33549,MAFB,SLC8A1
33550,BLK,HLA-DMA
33551,PRDX1,PKM
33552,CD14,PLXDC2
33553,MAD2L1,UBE2C
33554,RPL27A,RPL9
33555,NKG7,ANXA6
33556,RASGRP3,HLA-DOB
33557,HLA-DOB,COBLL1
33558,KIF23,CLSPN
33559,PSMA1,GAPDH
33560,CFD,MAFB
33561,NCAPH,SHCBP1
33562,MCM7,HJURP
33563,ARHGAP24,HLA-DQB1
33564,EZH2,AURKB
33565,RPL23,RPL32
33566,RPL10A,RPS6
33567,SPN,CCL5
33568,CCT2,HSP90AB1
33569,NR4A1,EGR3
33570,RPL17,RPS3
33571,RPL32,RPS13
33572,AKNA,SH2D2A
33573,RPL34,RPS14
33574,LILRB4,PLAUR
33575,KIF2C,NUSAP1
33576,RPL10A,RPL10
33577,RPS6,RPS24
33578,RPS2,RPL39
33579,SECTM1,FGL2
33580,FCGRT,PLXDC2
33581,CDCA8,FANCI
33582,RPL32,RPL6
33583,RPS9,RPL38
33584,HJURP,CKAP2L
33585,RPL12,RPL37
33586,DEPDC1B,DLGAP5
33587,RPS2,RPS5
33588,FAM72B,UBE2C
33589,TCF4,CD74
33590,HLA-B,LSP1
33591,TYMS,POLQ
33592,RPL23,RPL18A
33593,TYMS,PKMYT1
33594,CDK14,MS4A1
33595,MND1,KIF23
33596,ZWINT,RFC3
33597,IFI30,CSF3R
33598,RPL27,RPS16
33599,CD74,BLNK
33600,CSF3R,LILRA5
33601,IL32,B2M
33602,BCL11A,FCER2
33603,TYROBP,FES
33604,ZWINT,CENPN
33605,RPS6,FAU
33606,SPI1,FCGRT
33607,APOBEC3G,HCST
33608,SHCBP1,UBE2T
33609,SOD2,HCK
33610,HSPH1,HSPA1B
33611,TLR10,TNFRSF13B
33612,MCM3,PKMYT1
33613,RPL14,RPL9
33614,DNMT1,RRM2
33615,CDCA5,CKS2
33616,DTHD1,NKG7
33617,RPL23A,RPLP1
33618,CDK1,CKAP2L
33619,SKA3,TTK
33620,HJURP,E2F2
33621,ROPN1B,CALD1
33622,RPS15,RPL18
33623,CD247,CST7
33624,CD3E,GBP5
33625,HCK,KYNU
33626,DEPDC1,CKS2
33627,RPS3,RPL23A
33628,KIF11,CIT
33629,SCIMP,CYBB
33630,BANK1,HDAC9
33631,FEN1,CKAP2L
33632,CTSW,CD8A
33633,CDCA5,SAPCD2
33634,CDK1,DSCC1
33635,ACTB,B2M
33636,EMP3,S100A11
33637,SWAP70,HLA-DQA1
33638,NDC80,ANLN
33639,ZWINT,RAD51AP1
33640,TNFSF13B,LST1
33641,RPL17,RPS13
33642,DIAPH3,EXO1
33643,SERPINA1,CSF3R
33644,TMEM176B,SLC7A7
33645,MCEMP1,LILRA2
33646,DLGAP5,CDCA2
33647,RPL7A,EEF1B2
33648,RPL32,RPS11
33649,PRF1,NFATC3
33650,GPBAR1,SERPINA1
33651,FEN1,DSCC1
33652,RPL17,RPL6
33653,POLQ,CENPM
33654,CLIC1,ACTB
33655,ETS2,VCAN
33656,ACTG1,FKBP1A
33657,NCAPH,SMC4
33658,ESCO2,BUB1
33659,PRR11,FAM111B
33660,TCL1A,SNX22
33661,S100A8,LILRA5
33662,TPX2,MCM7
33663,FCGR1A,TMEM51
33664,TNFSF13,CLEC12A
33665,C1orf162,SERPINA1
33666,IKZF3,CD3D
33667,RHOB,HSPA1B
33668,TUBB4B,RRM2
33669,GALM,GBP2
33670,DUSP2,ZFP36L2
33671,KIFC1,H2AFZ
33672,RPL23A,RPS27A
33673,MCM7,SHCBP1
33674,KIF15,CCNF
33675,BUB1B,H2AFZ
33676,MELK,CDCA5
33677,ESCO2,HMMR
33678,IL1B,MS4A7
33679,C5AR1,MS4A7
33680,CDC45,FANCI
33681,CDK1,E2F2
33682,SLC11A1,APOBEC3A
33683,HNRNPA1,RPL6
33684,CD7,CD247
33685,JCHAIN,TXNDC5
33686,IFIT3,MX1
33687,HLA-DRA,NCKAP1L
33688,TUBB4B,MELK
33689,TOP2A,DTL
33690,CST3,RAB20
33691,SLC43A2,LILRB2
33692,LTB,CD48
33693,ARHGEF10L,CD14
33694,MAFB,PLAUR
33695,CD3D,ASB2
33696,BRCA2,ZWINT
33697,RPS23,LTB
33698,CD79A,HLA-DQB1
33699,NUSAP1,RACGAP1
33700,CD300A,FCER1G
33701,EXO1,CDCA7
33702,PLBD1,S100A8
33703,NUSAP1,TUBB
33704,AIF1,CLEC12A
33705,RAD51AP1,CLSPN
33706,KIF2C,TUBB
33707,DTL,WDR34
33708,SH2D1B,FCER1G
33709,IL18,CD68
33710,PYHIN1,LCK
33711,DERL3,PTCRA
33712,LCK,CD2
33713,DDX39A,CCNA2
33714,PDIA6,PDIA4
33715,JUNB,BTG1
33716,STAG3,TCL1A
33717,RPLP1,UBA52
33718,CIT,CDCA3
33719,ABCB4,CD79A
33720,KYNU,C5AR1
33721,LRP1,CST3
33722,RPS3,RPS2
33723,SAMD9L,IFITM1
33724,MS4A1,FAM177B
33725,NUF2,HMGB3
33726,CDKN3,EZH2
33727,SAMD3,CCL5
33728,UBE2C,CDCA5
33729,COBLL1,MEF2C
33730,CDC6,H2AFZ
33731,CD36,S100A12
33732,S100A13,GMPR
33733,PABPC1,EEF1B2
33734,CSTA,HCK
33735,HCST,IFITM1
33736,GZMA,DOK2
33737,PTGDR,SH2D1B
33738,RRM2,ATAD2
33739,RPS28,RPL7A
33740,VIM,IMPDH2
33741,CIT,TROAP
33742,LGALS1,PRELID1
33743,TMSB4X,ARHGDIB
33744,HLA-DOA,ADAM28
33745,RPS5,RPS6
33746,CD22,CD72
33747,HMGB2,CENPE
33748,MKI67,OIP5
33749,C1QB,C5AR1
33750,ANXA5,VPS35
33751,SPC25,PRR11
33752,E2F2,MCM7
33753,TNFSF13,CSF3R
33754,CDCA3,DLGAP5
33755,RPL13,RPL29
33756,CD302,CLEC4A
33757,FCRLA,FCER2
33758,GIMAP4,ACTB
33759,HELLS,TCF19
33760,KIF20A,SPAG5
33761,SPC24,MAD2L1
33762,RPS5,RPL10
33763,LYZ,ZNF385A
33764,CCL5,SLC9A3R1
33765,DERL3,JCHAIN
33766,CD7,CCND2
33767,CSF2RA,CLEC7A
33768,NACA,RPS14
33769,HMMR,UBE2T
33770,MX1,IFI44L
33771,CXCL16,LILRB2
33772,SLA,HLA-A
33773,RPS6,RPL27
33774,RPS3A,RPS16
33775,CD74,HLA-DMB
33776,CD86,LILRA6
33777,RACGAP1,DLGAP5
33778,RPS4X,RPL35
33779,CDKN3,ANLN
33780,TTK,HJURP
33781,LILRA5,FBP1
33782,RPL4,RPLP0
33783,SHCBP1,H2AFX
33784,SLC8A1,AIF1
33785,NUF2,NCAPH
33786,ITGAL,SLC9A3R1
33787,S100A9,PLAUR
33788,PRKCH,TOX
33789,RPL35A,RPLP2
33790,GRN,PRDX1
33791,CD96,RGS1
33792,CDK1,DIAPH3
33793,HLA-DQA1,CD79A
33794,RPL23A,RPL26
33795,HJURP,CDKN3
33796,TK1,DSN1
33797,PTPRCAP,RPL28
33798,CFD,FCGR1A
33799,AIF1,CSF3R
33800,FEN1,DIAPH3
33801,PLK4,NCAPG
33802,CDCA5,CEP55
33803,LILRB2,C1orf162
33804,MITF,MMP14
33805,RPL32,RPL8
33806,IFI30,BCL2A1
33807,ANLN,FAM83D
33808,SKA3,UBE2C
33809,NCF2,CST3
33810,PLP1,HSD17B14
33811,TIGIT,CTLA4
33812,ARHGDIB,NKG7
33813,ARHGDIB,SKAP1
33814,CD163,TLR2
33815,RPL39L,TOP2A
33816,MS4A1,HLA-DMA
33817,CD7,B2M
33818,FCN1,PLBD1
33819,CD40,CD19
33820,TUBB4B,CKS2
33821,MCM10,FEN1
33822,RPS27,RPL4
33823,SH3BGRL3,TMSB4X
33824,HLA-DPB1,SYK
33825,TROAP,HMGB3
33826,WDFY4,BANK1
33827,RPL35A,RPL11
33828,IL1RN,SPI1
33829,KLRD1,MYO1F
33830,NDC80,CKAP2L
33831,LST1,S100A9
33832,FGR,LILRB2
33833,RPS25,RPLP1
33834,STMN1,PCNA
33835,SKA3,FANCI
33836,GIMAP7,SLAMF6
33837,CENPW,ANLN
33838,NLRP3,C5AR1
33839,CDK1,CDKN3
33840,CENPM,CENPW
33841,SHCBP1,HMGN2
33842,RGS1,CXCR6
33843,PTGDS,NME8
33844,IL32,SIRPG
33845,CDCA7,CDT1
33846,NCAPH,BIRC5
33847,PLBD1,SLC7A7
33848,RPS2,RPS19
33849,TOP2A,KIF18A
33850,FEN1,CDKN3
33851,JCHAIN,PTPRS
33852,HLA-DMA,HLA-DPB1
33853,NCAPG2,CLSPN
33854,CPVL,PAK1
33855,KIF2C,UBE2T
33856,FAM72D,CDCA2
33857,CST3,CFD
33858,TPX2,PLK1
33859,VCAN,IL1RN
33860,RPL15,RPS14
33861,LST1,IL18
33862,CD63,TPI1
33863,MS4A1,FGD2
33864,ARPC1B,FKBP1A
33865,RPL12,RPS6
33866,GNLY,FCER1G
33867,CKS1B,PRC1
33868,PFN1,TNFRSF1B
33869,DSCC1,MCM4
33870,PILRA,KYNU
33871,RPS23,RPL17
33872,NCF2,SLC11A1
33873,RPS25,RPS27A
33874,LMNB1,TPX2
33875,RPL3,RPS8
33876,GPSM2,CCNB1
33877,RPL12,RPL10
33878,RPL17,RPL8
33879,CDCA5,GTSE1
33880,RPS8,RPL39
33881,RRM2,PCNA
33882,RPL27,RPS3
33883,COX5A,SLC25A5
33884,NUF2,SKA3
33885,CENPF,NCAPG
33886,RPL39,RPS29
33887,OSBPL5,SPON2
33888,LCP1,ABI3
33889,CD27,CD96
33890,KLRD1,CBLB
33891,CD163,FCGR2A
33892,LMNB1,KIF2C
33893,S100A10,TXN
33894,RNF213,IFITM1
33895,TROAP,NCAPH
33896,MS4A7,RGS18
33897,KIF20A,TTK
33898,KIF23,MTFR2
33899,ARL4C,HCST
33900,CDCA2,PLK1
33901,GNLY,GZMA
33902,DEPDC1,GTSE1
33903,ANLN,KIF22
33904,MKI67,CDC45
33905,RGS1,IL2RG
33906,IFI30,CFP
33907,E2F2,FAM111B
33908,RPS13,RPL28
33909,SAT1,PKM
33910,TRIP13,SHCBP1
33911,MTFR2,CDCA5
33912,HLA-B,CD8A
33913,FGL2,LILRB3
33914,HSP90B1,SDF2L1
33915,RPS24,RPS23
33916,VPREB3,CD180
33917,RPL6,RPL38
33918,FAU,RPLP2
33919,ATAD2,ZWINT
33920,SIT1,SIRPG
33921,HLA-DRB1,CTSH
33922,HMMR,TK1
33923,ESCO2,DTL
33924,AURKB,STMN1
33925,ANXA5,GSTP1
33926,RPL10A,RPS15
33927,LYZ,MS4A6A
33928,CDC25C,KIF11
33929,CD163,SLC43A2
33930,RNF130,IFI30
33931,PRSS23,IGFBP7
33932,CHEK1,ZWINT
33933,CCNA2,RAD51
33934,HCK,PLBD1
33935,FKBP2,CD63
33936,VPREB3,SNX2
33937,PRKCH,IL2RB
33938,PRAM1,PLBD1
33939,PTPN6,ACTB
33940,NCAPH,KIFC1
33941,FCGR1A,CLEC12A
33942,TPT1,RPS9
33943,TLR10,MEF2C
33944,FCGR1A,CXCL16
33945,TNFRSF17,JCHAIN
33946,PRC1,GPSM2
33947,PSRC1,UBE2C
33948,CD33,LILRA6
33949,CKS2,MELK
33950,RPS3,RPL34
33951,TIGIT,TRAF1
33952,CD2,HCST
33953,FANCG,TK1
33954,RRM2,E2F8
33955,CDC20,HMGB2
33956,TPX2,CENPF
33957,KIF18A,NUSAP1
33958,PRF1,IFITM1
33959,NUDT1,CDC45
33960,FGL2,ALDH2
33961,RPS21,RPL9
33962,HCK,FCN1
33963,DTYMK,CCNA2
33964,PRAM1,FCN1
33965,PYHIN1,TIGIT
33966,IRF8,HLA-DPA1
33967,KLRF1,KIR2DL3
33968,RPL27,RPL6
33969,SLC11A1,S100A8
33970,SERPINA1,S100A11
33971,GBP2,CD3D
33972,MCEMP1,SERPINA1
33973,CDCA8,KIF20B
33974,CCNB2,FOXM1
33975,RAD51,ESCO2
33976,SIT1,CD27
33977,RPS25,RPL27A
33978,RPS4X,RPS7
33979,CD180,COBLL1
33980,CD96,IL2RB
33981,TYMS,ORC6
33982,MCM7,FEN1
33983,TNFSF13B,TMEM176A
33984,CORO1A,ARHGAP30
33985,SERPINA1,S100A9
33986,HMGB1,TPX2
33987,SIRPA,SORT1
33988,RPL13A,RPL35A
33989,C2,GPNMB
33990,MPEG1,RNF144B
33991,CIT,CCNB2
33992,ATAD2,PBK
33993,EZH2,FAM111B
33994,LSM4,BIRC5
33995,CDKN3,CKAP2L
33996,HLA-A,LAG3
33997,EVL,CCL5
33998,TOP2A,KPNA2
33999,DEPDC1B,KIF11
34000,TUBB,DLGAP5
34001,DIAPH3,CCNA2
34002,TUBB,CDK1
34003,RPL10,RPL19
34004,LILRB4,SPINT2
34005,TYROBP,ITGAX
34006,CCNA2,TCF19
34007,TROAP,SKA3
34008,ZWINT,TMEM106C
34009,ZWINT,NCAPG
34010,STMN1,ENO1
34011,RPS5,BANK1
34012,HMGB1,KIF2C
34013,DEPDC1B,KIF23
34014,HLA-DOA,CD79A
34015,SPIB,CD79A
34016,POLQ,BUB1B
34017,CD3E,CD3G
34018,SPAG5,TTK
34019,RPL26,PABPC1
34020,SMC2,ESCO2
34021,FCRLA,TNFRSF13B
34022,SPC24,MCM4
34023,TREM1,PLAUR
34024,PEA15,PKM
34025,PLAUR,LILRB3
34026,SKA2,NUSAP1
34027,TYROBP,CSTA
34028,ANPEP,VCAN
34029,RPS25,RPL26
34030,MCM5,MCM4
34031,UBB,YWHAQ
34032,CPNE5,CD22
34033,ATF3,FOS
34034,CR1,MPEG1
34035,EZH2,KIF2C
34036,PRF1,PLEK
34037,RPS27A,RPL14
34038,CD3D,GIMAP5
34039,FCGR1A,CSF3R
34040,PPIA,TUBB
34041,TGFBI,SPI1
34042,MS4A4A,LRRC25
34043,POU2F2,LY86
34044,NUSAP1,H2AFX
34045,PFN1,ANXA6
34046,CD3D,RBL2
34047,GAPDH,GUK1
34048,CIT,KIF14
34049,CENPW,CKAP2L
34050,RPS2,RPS25
34051,KIF15,MND1
34052,CDCA8,POLQ
34053,CDC20,PHF19
34054,CDCA8,PKMYT1
34055,KIF22,BUB1
34056,NUF2,NUSAP1
34057,H2AFZ,CDCA8
34058,TGFBI,MYOF
34059,APOC1,MLPH
34060,IGSF6,FGL2
34061,RPS19,RPL13A
34062,RPL9,EEF2
34063,CD74,OAZ1
34064,HIST1H1B,RRM2
34065,PLEK,S1PR5
34066,NDC80,CDKN3
34067,PLAUR,ALDH2
34068,NR4A2,ZFP36
34069,CKS1B,BUB1
34070,HJURP,MKI67
34071,PSMD8,GAPDH
34072,IGSF6,LGALS2
34073,PTPRCAP,BTN3A2
34074,KIF22,HMMR
34075,MYOF,TGFBI
34076,S100A1,CTHRC1
34077,UBE2C,MAD2L1
34078,RPS3A,RPS3
34079,CCL5,SH2D2A
34080,RPL37A,RPL30
34081,CKS1B,HMMR
34082,LILRA4,SCAMP5
34083,ADAM28,HLA-DRB1
34084,CPVL,FCN1
34085,RPL36,RPL31
34086,MZB1,PKHD1L1
34087,CD27,GBP2
34088,ADAM19,CD79A
34089,RPL29,RPL9
34090,HMGN2,CCNB2
34091,GIMAP7,KIAA1551
34092,OIP5,AURKB
34093,ESCO2,KIF4A
34094,RPL34,RPL35
34095,TIGIT,SH2D1A
34096,RPS10,RPS9
34097,RPL26,ZFAS1
34098,VCAN,TYROBP
34099,RPS5,RPS15
34100,NUSAP1,HMGN2
34101,CLSPN,ATAD5
34102,KIF2C,HMGN2
34103,RPLP0,RPS5
34104,CDCA5,HMGB1
34105,CDK1,MKI67
34106,IL1RN,S100A12
34107,RPS7,TPT1
34108,PAX5,CD74
34109,RPL38,RPL13A
34110,CDK2,STMN1
34111,FEN1,MKI67
34112,IRF8,COBLL1
34113,LILRA6,ZNF385A
34114,AIF1,CFP
34115,AURKA,TOP2A
34116,TCL1A,SWAP70
34117,LDHA,DUSP4
34118,HLA-DOB,SWAP70
34119,TUBA1B,HMGB3
34120,HIST1H4C,STMN1
34121,KIFC1,TMPO
34122,RPSA,RPL35A
34123,CD14,SLC7A7
34124,NCAPG,FOXM1
34125,HJURP,HIST1H1B
34126,TYMS,CDKN3
34127,CDC45,PKMYT1
34128,PSAP,CST3
34129,KIFC1,POLQ
34130,DENND2D,TBC1D10C
34131,ITGB2,B2M
34132,FAU,LTB
34133,RSAD2,ISG15
34134,RNF130,TGFBI
34135,C1S,TFPI
34136,RPS2,RPS18
34137,RPS3A,RPL6
34138,BUB1B,POLQ
34139,FBXO43,NUSAP1
34140,PBK,DEPDC1B
34141,RPL5,RPS16
34142,FCHSD2,MEF2C
34143,IFITM2,SH3BGRL3
34144,TK1,TUBA1B
34145,ANPEP,CD68
34146,SPI1,NLRP3
34147,PLK1,OIP5
34148,CD74,TAPBP
34149,SRGN,RUNX3
34150,GTSE1,CENPF
34151,MCEMP1,TREM1
34152,STMN1,DHFR
34153,TROAP,NUSAP1
34154,WIPF1,HLA-A
34155,GINS2,CLSPN
34156,CDCA3,KIF11
34157,CD74,HLA-DOA
34158,MNDA,MAFB
34159,PILRA,PLBD1
34160,CCNA2,EZH2
34161,PRC1,ESCO2
34162,FCN1,HRH2
34163,ADAP2,C1QA
34164,PRKCH,EVL
34165,IL4I1,CXCL9
34166,RHOA,PPP1CA
34167,BUB1,ANLN
34168,EGLN3,SULF2
34169,HMMR,ASF1B
34170,CDCA3,KIF23
34171,RPS8,RPL17
34172,PYHIN1,SH2D1A
34173,CDK1,HIST1H1B
34174,HLA-C,CORO1A
34175,RPLP2,RPS8
34176,CDCA3,CDC25C
34177,E2F2,HELLS
34178,PBK,CDCA8
34179,RACGAP1,KIF11
34180,MPEG1,LST1
34181,RPL36,RPS16
34182,LGALS1,S100A6
34183,TUBA1B,NCAPH
34184,SAMSN1,RGS1
34185,PKMYT1,BRCA1
34186,CHAF1A,TK1
34187,LILRB4,FGL2
34188,TRIP13,BIRC5
34189,TFEC,CD68
34190,PILRA,FCN1
34191,TTK,FEN1
34192,SPAG5,UBE2C
34193,BLNK,FCHSD2
34194,ADGRE2,MNDA
34195,RRM2,DHFR
34196,HELLS,DSCC1
34197,IGSF6,CD163
34198,S100A4,ARHGDIB
34199,IFI30,IL1B
34200,CCNB1,TYMS
34201,CDK1,FAM83D
34202,RPL35A,RPL17
34203,C19orf38,PLAUR
34204,PTTG1,ANLN
34205,IL7R,TMEM123
34206,HSPA5,MYDGF
34207,CENPN,CDCA3
34208,RPL12,RPS15
34209,CD96,EVL
34210,CDC20,KIFC1
34211,TPX2,KIF15
34212,RPS11,RPL23
34213,CDC6,POLQ
34214,TMEM176B,HCK
34215,CCNA2,ANLN
34216,CD52,CD3E
34217,RPL35A,RPL18
34218,HLA-DRB1,HVCN1
34219,HLA-DOB,CD22
34220,TNFAIP2,LILRA6
34221,RPS10,RPL27A
34222,RPL26,RPS10
34223,DDX39A,CDK1
34224,RPLP1,RPL26
34225,MLANA,MMP14
34226,LY86,TBC1D9
34227,BTK,IRF8
34228,NKG7,MSN
34229,TALDO1,TSPO
34230,CLEC7A,C5AR1
34231,ZWINT,RPA3
34232,LILRB4,GNA15
34233,H2AFZ,DTL
34234,ABCB4,HLA-DRA
34235,HJURP,KIF22
34236,LILRB2,HLA-DRB5
34237,RPL14,EIF3E
34238,ZWINT,MCM10
34239,LGALS1,P4HB
34240,S100A6,VIM
34241,AURKB,ARHGAP11A
34242,CD8A,JAKMIP1
34243,CD96,APOBEC3G
34244,CDCA2,KIF15
34245,RPL18,RPL7A
34246,S100A11,CD151
34247,PSME1,SH3BGRL3
34248,WIPF1,PYHIN1
